GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0044375,GO:0044375,4/7648,12/100553,0.3333333333333333,4.382540097629009,3.362108531908856,0.010071053242740092,0.043379984201218996,0.031267083178361625,TraesCS4A03G1102900.1/TraesCS4A03G1102900.2/TraesCS4D03G0465300.1/TraesCS7A03G0126100.1,4,Up,regulation of peroxisome size,biological_process,BP,SN15_vs_Tween
GO:0009579,GO:0009579,182/6228,461/100553,0.3947939262472885,6.374070916175915,29.717373574368082,2.768425151643173e-96,3.020351840442702e-93,2.1681140134973905e-93,TraesCS1A03G0534000.1/TraesCS1A03G0534000.2/TraesCS1D03G0931200.1/TraesCS1A03G0955000.1/TraesCS1A03G0986900.1/TraesCS1B03G1169100.1/TraesCS1B03G0625000.1/TraesCS1B03G0931500.1/TraesCS1B03G1053200.1/TraesCS1B03G1053300.1/TraesCS1B03G1053500.1/TraesCS1B03G1132300.1/TraesCS1D03G0985100.1/TraesCS1B03G1209500.1/TraesCS1D03G0788400.1/TraesCS1D03G0873700.1/TraesCS1D03G0954200.1/TraesCS1D03G0954900.1/TraesCS2D03G0240900.1/TraesCS2A03G0235700.1/TraesCS2A03G0235700.2/TraesCS2A03G0388400.1/TraesCS2A03G0418900.1/TraesCS2A03G0430100.1/TraesCS2D03G0438600.1/TraesCS2A03G0433700.1/TraesCS2B03G0600500.1/TraesCS2A03G0588700.2/TraesCS2A03G0588700.3/TraesCS2A03G0588700.1/TraesCS2B03G0705000.1/TraesCS2B03G0705000.2/TraesCS2D03G0569700.2/TraesCS2D03G0569700.1/TraesCS2A03G0608500.1/TraesCS2B03G0695000.1/TraesCS2B03G0695000.2/TraesCS2A03G0734800.1/TraesCS2A03G0800200.1/TraesCS2A03G0803600.1/TraesCS2A03G0918200.1/TraesCS2B03G0324800.1/TraesCS2B03G0532800.1/TraesCS2B03G0550300.1/TraesCS2B03G0552400.1/TraesCS2B03G0560500.1/TraesCS2B03G0563500.1/TraesCS2B03G0580900.1/TraesCS2B03G0698600.1/TraesCS2B03G0811400.2/TraesCS2B03G0811400.1/TraesCS2B03G0885800.1/TraesCS2B03G0889000.1/TraesCS2B03G1007000.1/TraesCS2D03G0420300.1/TraesCS2D03G0435400.1/TraesCS2D03G0435400.3/TraesCS2D03G0435400.2/TraesCS2D03G0435400.4/TraesCS2D03G0447000.1/TraesCS2D03G0467500.1/TraesCS2D03G0485100.1/TraesCS2D03G0522900.1/TraesCS2D03G0584300.1/TraesCS2D03G0588300.1/TraesCS2D03G0742900.1/TraesCS2D03G0858100.1/TraesCS2D03G0977800.1/TraesCS3A03G0738500.1/TraesCS3A03G0900500.1/TraesCS3B03G0845400.1/TraesCS3B03G0876000.1/TraesCS3B03G1024800.1/TraesCS3D03G0681800.1/TraesCS3D03G0784700.1/TraesCS3D03G0826800.1/TraesCS4A03G0019600.1/TraesCS4A03G0288200.1/TraesCS4D03G0168000.1/TraesCS4B03G0203200.1/TraesCS4A03G0603000.3/TraesCS4A03G0664600.1/TraesCS4A03G1254000.1/TraesCS4B03G0095100.1/TraesCS4B03G0134600.1/TraesCS4B03G0134700.1/TraesCS4B03G0770200.1/TraesCS4D03G0081000.1/TraesCS4D03G0114000.1/TraesCS4D03G0114100.1/TraesCS5A03G0433400.1/TraesCS5A03G0549100.1/TraesCS5A03G0584700.1/TraesCS5B03G0599300.1/TraesCS5A03G0586400.1/TraesCS5A03G0617900.1/TraesCS5D03G0741600.1/TraesCS5B03G0815100.1/TraesCS5A03G0783800.1/TraesCS5A03G1073100.1/TraesCS5A03G1073200.1/TraesCS5A03G1079500.1/TraesCS5A03G1090600.1/TraesCS5B03G0884400.1/TraesCS5B03G0884400.2/TraesCS5B03G1135300.1/TraesCS5B03G1135600.1/TraesCS5B03G1135900.1/TraesCS5B03G1143000.1/TraesCS5D03G0402300.1/TraesCS5D03G0512700.1/TraesCS5D03G0550300.1/TraesCS5D03G0552200.1/TraesCS5D03G0584100.1/TraesCS5D03G0805800.1/TraesCS5A03G0843800.1/TraesCS5D03G0931600.1/TraesCS5D03G1027800.1/TraesCS5D03G1027900.1/TraesCS5D03G1028000.1/TraesCS5D03G1033100.1/TraesCS5D03G1048100.1/TraesCS6A03G0215300.1/TraesCS6A03G0216400.1/TraesCS6A03G0216800.1/TraesCS6D03G0340100.1/TraesCS6A03G0387900.1/TraesCS6A03G0564100.1/TraesCS6A03G0794700.1/TraesCS6A03G0820000.1/TraesCS6A03G0828700.1/TraesCS6A03G0951000.2/TraesCS6A03G0951000.1/TraesCS6B03G0305800.1/TraesCS6B03G0305800.2/TraesCS6B03G0493800.1/TraesCS6B03G0628000.1/TraesCS6B03G0939100.1/TraesCS6B03G0971300.1/TraesCS6D03G0702400.1/TraesCS6B03G1161500.1/TraesCS6D03G0175200.1/TraesCS6D03G0465200.1/TraesCS6D03G0670700.1/TraesCS6D03G0693400.1/TraesCS7A03G0001000.1/TraesCS7A03G0464000.1/TraesCS7A03G0483300.2/TraesCS7A03G0483300.1/TraesCS7A03G0531100.1/TraesCS7A03G0642100.1/TraesCS7A03G0679300.2/TraesCS7A03G0679300.3/TraesCS7A03G0679300.1/TraesCS7A03G0679300.4/TraesCS7A03G0773000.1/TraesCS7A03G0842800.1/TraesCS7A03G1176300.1/TraesCS7B03G0270500.1/TraesCS7B03G0270600.1/TraesCS7B03G0298500.1/TraesCS7B03G0298500.2/TraesCS7B03G0342700.1/TraesCS7B03G0560800.3/TraesCS7B03G0560800.2/TraesCS7B03G0560800.1/TraesCS7B03G0606700.1/TraesCS7B03G0669900.2/TraesCS7B03G0669900.1/TraesCS7B03G0669900.3/TraesCS7B03G1046700.1/TraesCS7D03G0000900.1/TraesCS7D03G0445500.1/TraesCS7D03G0467800.2/TraesCS7D03G0467800.1/TraesCS7D03G0505500.1/TraesCS7D03G0623200.1/TraesCS7D03G0742800.1/TraesCS7D03G0796000.1/TraesCS7D03G0796000.3/TraesCS7D03G0796000.2/TraesCS7D03G1119400.1,182,Down,thylakoid,cellular_component,CC,SN15_vs_Tween
GO:0009522,GO:0009522,93/6228,153/100553,0.6078431372549019,9.813816791970481,28.034907626001875,1.1621670282456794e-71,6.339621139080181e-69,4.550801415867292e-69,TraesCS1D03G0931200.1/TraesCS1A03G0955000.1/TraesCS1A03G0986900.1/TraesCS1B03G1169100.1/TraesCS1B03G1053200.1/TraesCS1B03G1053300.1/TraesCS1B03G1053500.1/TraesCS1B03G1132300.1/TraesCS1D03G0985100.1/TraesCS1B03G1209500.1/TraesCS1D03G0873700.1/TraesCS1D03G0954200.1/TraesCS1D03G0954900.1/TraesCS2D03G0240900.1/TraesCS2A03G0235700.1/TraesCS2A03G0235700.2/TraesCS2A03G0388400.1/TraesCS2A03G0430100.1/TraesCS2D03G0438600.1/TraesCS2A03G0433700.1/TraesCS2A03G0608500.1/TraesCS2A03G0800200.1/TraesCS2B03G0324800.1/TraesCS2B03G0532800.1/TraesCS2B03G0560500.1/TraesCS2B03G0698600.1/TraesCS2B03G0885800.1/TraesCS2D03G0420300.1/TraesCS2D03G0584300.1/TraesCS3A03G0107800.1/TraesCS3B03G0138600.1/TraesCS3D03G0095000.1/TraesCS4D03G0168000.1/TraesCS4B03G0203200.1/TraesCS4A03G0603000.3/TraesCS4A03G0664600.1/TraesCS4B03G0134600.1/TraesCS4B03G0134700.1/TraesCS4D03G0114000.1/TraesCS4D03G0114100.1/TraesCS5A03G0549100.1/TraesCS5A03G0584700.1/TraesCS5B03G0599300.1/TraesCS5A03G0640300.1/TraesCS5D03G0741600.1/TraesCS5B03G0815100.1/TraesCS5A03G0783800.1/TraesCS5A03G0981000.1/TraesCS5A03G1073100.1/TraesCS5A03G1073200.1/TraesCS5A03G1079500.1/TraesCS5A03G1134200.2/TraesCS5A03G1134200.1/TraesCS5B03G0665700.1/TraesCS5B03G0884400.1/TraesCS5B03G0884400.2/TraesCS5B03G1028600.1/TraesCS5B03G1135300.1/TraesCS5B03G1135600.1/TraesCS5B03G1135900.1/TraesCS5B03G1143000.1/TraesCS5B03G1204900.1/TraesCS5D03G0512700.1/TraesCS5D03G0552200.1/TraesCS5D03G0608700.1/TraesCS5D03G0805800.1/TraesCS5A03G0843800.1/TraesCS5D03G0931600.1/TraesCS5D03G1027800.1/TraesCS5D03G1027900.1/TraesCS5D03G1028000.1/TraesCS5D03G1033100.1/TraesCS5D03G1087400.1/TraesCS5D03G1087400.2/TraesCS6A03G0215300.1/TraesCS6A03G0216400.1/TraesCS6A03G0216800.1/TraesCS6D03G0340100.1/TraesCS6A03G0387900.1/TraesCS6A03G0828700.1/TraesCS6B03G0305800.1/TraesCS6B03G0305800.2/TraesCS6B03G0493800.1/TraesCS6D03G0702400.1/TraesCS6D03G0175200.1/TraesCS7A03G0464000.1/TraesCS7A03G0642100.1/TraesCS7B03G0270500.1/TraesCS7B03G0270600.1/TraesCS7B03G0342700.1/TraesCS7D03G0445500.1/TraesCS7D03G0505500.1/TraesCS7D03G0623200.1,93,Down,photosystem I,cellular_component,CC,SN15_vs_Tween
GO:0009523,GO:0009523,140/6228,418/100553,0.3349282296650718,5.407520596903013,23.20308825570442,1.2428554248943086e-63,4.519850895198969e-61,3.2445067934083006e-61,TraesCS1A03G0986900.1/TraesCS1B03G1169100.1/TraesCS1B03G0931500.1/TraesCS1B03G1053200.1/TraesCS1B03G1053300.1/TraesCS1B03G1053500.1/TraesCS1D03G0985100.1/TraesCS1B03G1209500.1/TraesCS1D03G0788400.1/TraesCS1D03G0873700.1/TraesCS1D03G0954200.1/TraesCS1D03G0954900.1/TraesCS2A03G0229800.1/TraesCS2A03G0388400.1/TraesCS2A03G0430100.1/TraesCS2D03G0438600.1/TraesCS2A03G0433700.1/TraesCS2A03G0588700.2/TraesCS2A03G0588700.3/TraesCS2A03G0588700.1/TraesCS2B03G0705000.1/TraesCS2B03G0705000.2/TraesCS2D03G0569700.2/TraesCS2D03G0569700.1/TraesCS2B03G0695000.1/TraesCS2B03G0695000.2/TraesCS2A03G0760900.1/TraesCS2A03G0800200.1/TraesCS2A03G0803600.1/TraesCS2A03G0918200.1/TraesCS2B03G0318200.1/TraesCS2B03G0532800.1/TraesCS2B03G0560500.1/TraesCS2B03G0580900.1/TraesCS2B03G0885800.1/TraesCS2B03G0889000.1/TraesCS2B03G0958400.1/TraesCS2B03G0958400.2/TraesCS2B03G1007000.1/TraesCS2D03G0236100.1/TraesCS2D03G0420300.1/TraesCS2D03G0467500.1/TraesCS2D03G0588300.1/TraesCS2D03G0702400.1/TraesCS2D03G0742900.1/TraesCS2D03G0858100.1/TraesCS3A03G0795500.1/TraesCS3A03G0900500.1/TraesCS3B03G0876000.1/TraesCS3B03G0917300.1/TraesCS3B03G1024800.1/TraesCS3D03G0735200.1/TraesCS3D03G0784700.1/TraesCS3D03G0826800.1/TraesCS4A03G0208700.2/TraesCS4A03G0208700.1/TraesCS4A03G0288200.1/TraesCS4D03G0168000.1/TraesCS4B03G0203200.1/TraesCS4A03G0603000.3/TraesCS4A03G0778600.1/TraesCS4B03G0005400.1/TraesCS4B03G0566500.1/TraesCS4B03G0566500.2/TraesCS4D03G0005100.1/TraesCS4D03G0005100.2/TraesCS4D03G0081000.1/TraesCS4D03G0418800.1/TraesCS4D03G0499800.1/TraesCS4D03G0499800.2/TraesCS5A03G0219700.1/TraesCS5A03G0293900.1/TraesCS5A03G0549100.1/TraesCS5A03G0584700.1/TraesCS5B03G0599300.1/TraesCS5D03G0741600.1/TraesCS5B03G0815100.1/TraesCS5A03G0783800.1/TraesCS5A03G0926200.1/TraesCS5A03G1073100.1/TraesCS5A03G1073200.1/TraesCS5A03G1090600.1/TraesCS5B03G0235100.1/TraesCS5B03G0884400.1/TraesCS5B03G0884400.2/TraesCS5B03G0976400.1/TraesCS5B03G1135300.1/TraesCS5B03G1135600.1/TraesCS5B03G1135900.1/TraesCS5B03G1153500.1/TraesCS5D03G0234500.1/TraesCS5D03G0512700.1/TraesCS5D03G0552200.1/TraesCS5D03G0805800.1/TraesCS5A03G0843800.1/TraesCS5D03G0885500.1/TraesCS5D03G1027800.1/TraesCS5D03G1027900.1/TraesCS5D03G1028000.1/TraesCS5D03G1048100.1/TraesCS6A03G0215300.1/TraesCS6A03G0216400.1/TraesCS6A03G0216800.1/TraesCS6D03G0340100.1/TraesCS6A03G0387900.1/TraesCS6A03G0564100.1/TraesCS6A03G0828700.1/TraesCS6A03G0951000.2/TraesCS6A03G0951000.1/TraesCS6B03G0305800.1/TraesCS6B03G0305800.2/TraesCS6B03G0493800.1/TraesCS6B03G0628000.1/TraesCS6D03G0702400.1/TraesCS6B03G1161500.1/TraesCS6D03G0175200.1/TraesCS6D03G0465200.1/TraesCS6D03G0829200.1/TraesCS7A03G0464000.1/TraesCS7A03G0564000.1/TraesCS7A03G0642100.1/TraesCS7A03G0773000.1/TraesCS7A03G1225100.2/TraesCS7A03G1225100.3/TraesCS7A03G1225100.1/TraesCS7A03G1366100.1/TraesCS7B03G0270500.1/TraesCS7B03G0270600.1/TraesCS7B03G0342700.1/TraesCS7B03G0396300.1/TraesCS7B03G0465800.1/TraesCS7B03G0606700.1/TraesCS7B03G1307200.1/TraesCS7D03G0445500.1/TraesCS7D03G0505500.1/TraesCS7D03G0546100.1/TraesCS7D03G0622600.1/TraesCS7D03G0623200.1/TraesCS7D03G0742800.1/TraesCS7D03G1294100.1,140,Down,photosystem II,cellular_component,CC,SN15_vs_Tween
GO:0019898,GO:0019898,45/6228,73/100553,0.6164383561643836,9.95258927864439,19.661947364191015,8.069110977677627e-36,2.200850019161573e-33,1.5798469914189884e-33,TraesCS2B03G0695000.1/TraesCS2B03G0695000.2/TraesCS2A03G0760900.1/TraesCS2A03G0803600.1/TraesCS2A03G0918200.1/TraesCS2B03G0580900.1/TraesCS2B03G0889000.1/TraesCS2B03G0958400.1/TraesCS2B03G0958400.2/TraesCS2B03G1007000.1/TraesCS2D03G0467500.1/TraesCS2D03G0588300.1/TraesCS2D03G0702400.1/TraesCS2D03G0742900.1/TraesCS2D03G0858100.1/TraesCS3A03G0795500.1/TraesCS3B03G0917300.1/TraesCS3D03G0735200.1/TraesCS4A03G0208700.2/TraesCS4A03G0208700.1/TraesCS4A03G0778600.1/TraesCS4B03G0005400.1/TraesCS4B03G0566500.1/TraesCS4B03G0566500.2/TraesCS4D03G0005100.1/TraesCS4D03G0005100.2/TraesCS4D03G0081000.1/TraesCS4D03G0499800.1/TraesCS4D03G0499800.2/TraesCS5A03G0219700.1/TraesCS5A03G0293900.1/TraesCS5A03G1090600.1/TraesCS5B03G0235100.1/TraesCS5B03G1153500.1/TraesCS5D03G0234500.1/TraesCS5D03G1048100.1/TraesCS6A03G0564100.1/TraesCS6B03G0628000.1/TraesCS6D03G0465200.1/TraesCS7A03G0564000.1/TraesCS7A03G1225100.2/TraesCS7A03G1225100.3/TraesCS7A03G1225100.1/TraesCS7B03G0396300.1/TraesCS7D03G0546100.1,45,Down,extrinsic component of membrane,cellular_component,CC,SN15_vs_Tween
GO:0015995,GO:0015995,51/6228,100/100553,0.51,8.234108863198458,18.597725613484705,9.520670885410482e-35,2.077410387196567e-32,1.491237713420084e-32,TraesCS1A03G0139500.2/TraesCS1A03G0465800.2/TraesCS1A03G0587300.1/TraesCS1B03G0190500.1/TraesCS1B03G0549100.1/TraesCS1D03G0127000.1/TraesCS1D03G0127000.2/TraesCS1D03G0558200.1/TraesCS2A03G0274100.1/TraesCS2A03G1294300.1/TraesCS2B03G0383900.1/TraesCS2D03G1257100.1/TraesCS3D03G0404300.1/TraesCS3D03G0423000.1/TraesCS3B03G0513900.1/TraesCS3B03G0663800.1/TraesCS3B03G0663800.2/TraesCS4A03G1042000.1/TraesCS5A03G0467800.1/TraesCS5A03G0467800.2/TraesCS5A03G1099300.1/TraesCS5A03G1099300.2/TraesCS5B03G0462300.1/TraesCS5B03G0462300.2/TraesCS5B03G1166800.2/TraesCS5B03G1166800.1/TraesCS5D03G0431900.2/TraesCS5D03G0431900.1/TraesCS5D03G1056600.1/TraesCS6A03G0252200.1/TraesCS6A03G0341300.2/TraesCS6A03G0341300.1/TraesCS6A03G0804600.1/TraesCS6A03G1011400.1/TraesCS6B03G0344800.1/TraesCS6B03G0344800.2/TraesCS6B03G0715400.2/TraesCS6B03G0715400.1/TraesCS6B03G0953300.1/TraesCS6B03G1245200.1/TraesCS6D03G0207700.1/TraesCS6D03G0485500.2/TraesCS6D03G0485500.1/TraesCS6D03G0680700.1/TraesCS6D03G0889800.1/TraesCS7A03G0154300.1/TraesCS7A03G1163900.1/TraesCS7B03G1030900.1/TraesCS7B03G1030900.2/TraesCS7D03G0141900.1/TraesCS7D03G1109500.1,51,Down,chlorophyll biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0019253,GO:0019253,34/6228,43/100553,0.7906976744186046,12.766060253020866,19.82973502421497,2.5098651675653336e-33,4.563771496356298e-31,3.2760345345063302e-31,TraesCS1B03G0892400.1/TraesCS1D03G0745400.1/TraesCS2A03G0131800.1/TraesCS2A03G0131900.1/TraesCS2A03G0132100.1/TraesCS2D03G0129300.1/TraesCS2B03G0179300.1/TraesCS2A03G0132200.1/TraesCS2B03G0889300.1/TraesCS2D03G0128700.2/TraesCS2D03G0128700.1/TraesCS2B03G0178600.3/TraesCS2B03G0178600.2/TraesCS2B03G0178600.1/TraesCS2B03G0178800.2/TraesCS2B03G0178800.1/TraesCS2B03G0179200.1/TraesCS2B03G0179200.2/TraesCS2B03G0179600.1/TraesCS2D03G0128900.1/TraesCS2D03G0129100.1/TraesCS3B03G0993700.1/TraesCS3D03G0797700.2/TraesCS3D03G0797700.1/TraesCS4B03G0583700.1/TraesCS4B03G0837800.1/TraesCS4D03G0517700.1/TraesCS5D03G0414200.2/TraesCS5A03G0447800.1/TraesCS5D03G0413700.1/TraesCS5B03G0441800.1/TraesCS5A03G1159800.1/TraesCS6A03G0714400.1/TraesCS6B03G0849400.1,34,Down,reductive pentose-phosphate cycle,biological_process,BP,SN15_vs_Tween
GO:0046863,GO:0046863,19/6228,19/100553,1,16.145311496467567,16.965035816984976,1.0862264403813739e-23,1.6929614949372556e-21,1.215266874652244e-21,TraesCS2A03G1167400.1/TraesCS2A03G1167400.2/TraesCS2D03G1117600.1/TraesCS4A03G0484800.1/TraesCS4A03G0484800.2/TraesCS4A03G0485000.1/TraesCS4B03G0327300.1/TraesCS4B03G0327300.2/TraesCS4B03G0327500.2/TraesCS4B03G0327500.1/TraesCS4D03G0267500.1/TraesCS4D03G0267700.8/TraesCS4D03G0267700.9/TraesCS4D03G0267700.1/TraesCS4D03G0267700.7/TraesCS4D03G0267700.2/TraesCS4D03G0267700.6/TraesCS4D03G0267700.4/TraesCS4D03G0267700.5,19,Down,"ribulose-1,5-bisphosphate carboxylase/oxygenase activator activity",molecular_function,MF,SN15_vs_Tween
GO:0009658,GO:0009658,35/6228,74/100553,0.47297297297297297,7.6362959780589845,14.67439505394373,6.757124100923567e-23,9.215027992634514e-21,6.614868856693597e-21,TraesCS1A03G0638100.1/TraesCS1A03G0666500.3/TraesCS1A03G0666500.2/TraesCS1A03G0666500.1/TraesCS1A03G0551200.1/TraesCS1B03G0725400.1/TraesCS1D03G0597100.1/TraesCS1D03G0627900.1/TraesCS2A03G0230600.1/TraesCS2A03G0820500.1/TraesCS2B03G0040000.1/TraesCS2B03G0906400.1/TraesCS2B03G0912700.1/TraesCS2B03G0925200.1/TraesCS2D03G0028200.1/TraesCS2D03G0761600.1/TraesCS2D03G0767700.1/TraesCS3A03G0685700.2/TraesCS3A03G0685700.3/TraesCS3A03G0685700.1/TraesCS3A03G0833200.1/TraesCS3A03G0869600.1/TraesCS3B03G0783000.1/TraesCS3B03G0955000.1/TraesCS3B03G0992800.1/TraesCS3D03G0286000.1/TraesCS3D03G0286600.1/TraesCS3D03G0624800.1/TraesCS3D03G0765100.1/TraesCS3D03G0796400.1/TraesCS5A03G1004700.1/TraesCS6A03G0042900.1/TraesCS6A03G0293300.1/TraesCS6A03G0859200.1/TraesCS6D03G0729600.1,35,Down,chloroplast organization,biological_process,BP,SN15_vs_Tween
GO:0042793,GO:0042793,18/6228,19/100553,0.9473684210526315,15.295558259811376,16.01318387925273,3.1456575474802763e-21,3.813235982556646e-19,2.7372739360530126e-19,TraesCS2A03G0230600.1/TraesCS2B03G0040000.1/TraesCS2D03G0028200.1/TraesCS3B03G0733400.4/TraesCS3B03G0733400.3/TraesCS3B03G0733400.2/TraesCS3B03G0733400.1/TraesCS3A03G0649600.3/TraesCS3A03G0649600.2/TraesCS3A03G0649600.1/TraesCS3A03G0869600.1/TraesCS3B03G0992800.1/TraesCS3D03G0595600.4/TraesCS3D03G0595600.1/TraesCS3D03G0595600.3/TraesCS3D03G0595600.5/TraesCS3D03G0595600.2/TraesCS3D03G0796400.1,18,Down,plastid transcription,biological_process,BP,SN15_vs_Tween
GO:0015977,GO:0015977,29/6228,59/100553,0.4915254237288136,7.935831074534906,13.693381193253598,8.163197223915261e-20,8.90604817129155e-18,6.39307235220311e-18,TraesCS2A03G0131800.1/TraesCS2A03G0131900.1/TraesCS2A03G0132100.1/TraesCS2D03G0129300.1/TraesCS2B03G0179300.1/TraesCS2A03G0132200.1/TraesCS2D03G0128700.2/TraesCS2D03G0128700.1/TraesCS2B03G0178600.3/TraesCS2B03G0178600.2/TraesCS2B03G0178600.1/TraesCS2B03G0178800.2/TraesCS2B03G0178800.1/TraesCS2B03G0179200.1/TraesCS2B03G0179200.2/TraesCS2B03G0179600.1/TraesCS2B03G0544400.1/TraesCS2D03G0128900.1/TraesCS2D03G0129100.1/TraesCS2D03G0431500.1/TraesCS3A03G0316700.1/TraesCS3B03G0401400.1/TraesCS5D03G0936400.1/TraesCS3D03G0317900.1/TraesCS5D03G0414200.2/TraesCS5A03G0447800.1/TraesCS5D03G0413700.1/TraesCS5B03G0441800.1/TraesCS7D03G0790600.1,29,Down,carbon fixation,biological_process,BP,SN15_vs_Tween
GO:0003755,GO:0003755,56/6228,240/100553,0.23333333333333334,3.7672393491757656,11.028843844178319,4.9071355901781986e-18,4.866986298985832e-16,3.493692707265627e-16,TraesCS2A03G0101700.1/TraesCS2A03G0101700.2/TraesCS2A03G0423600.2/TraesCS2A03G0423600.1/TraesCS2A03G0493500.1/TraesCS2A03G0493500.2/TraesCS2B03G0552400.1/TraesCS2D03G0435400.1/TraesCS2D03G0435400.3/TraesCS2D03G0435400.2/TraesCS2D03G0435400.4/TraesCS3A03G0014600.1/TraesCS3A03G0937600.1/TraesCS3B03G1067600.1/TraesCS3D03G0012000.1/TraesCS3D03G0869500.2/TraesCS4B03G0095100.1/TraesCS4D03G0069000.1/TraesCS5A03G0733900.1/TraesCS5A03G0733900.2/TraesCS5B03G0688700.1/TraesCS5B03G0688700.2/TraesCS5B03G0768100.3/TraesCS5B03G0768100.2/TraesCS5B03G0768100.1/TraesCS5D03G0624500.2/TraesCS5D03G0624500.1/TraesCS5D03G0696400.1/TraesCS6A03G0111400.1/TraesCS6A03G0111400.2/TraesCS6A03G0393300.1/TraesCS6A03G0794700.1/TraesCS6B03G0486000.1/TraesCS6B03G0939100.1/TraesCS6D03G0334000.2/TraesCS6D03G0334000.1/TraesCS6D03G0670700.1/TraesCS7A03G0517900.1/TraesCS7A03G0679300.2/TraesCS7A03G0679300.3/TraesCS7A03G0679300.1/TraesCS7A03G0679300.4/TraesCS7A03G1017600.1/TraesCS7A03G1176300.1/TraesCS7B03G0336200.1/TraesCS7B03G0448000.2/TraesCS7B03G0448000.3/TraesCS7B03G0448000.1/TraesCS7B03G0560800.3/TraesCS7B03G0560800.2/TraesCS7B03G0560800.1/TraesCS7B03G0858200.1/TraesCS7B03G1046700.1/TraesCS7D03G0500900.1/TraesCS7D03G0606900.1/TraesCS7D03G1119400.1,56,Down,peptidyl-prolyl cis-trans isomerase activity,molecular_function,MF,SN15_vs_Tween
GO:0000375,GO:0000375,19/6228,27/100553,0.7037037037037037,11.361515497514214,13.836371483903989,1.4870571578622897e-17,1.3099643830342266e-15,9.40338174516344e-16,TraesCS1B03G1071700.2/TraesCS1B03G1071700.1/TraesCS2A03G0812000.1/TraesCS2A03G0812000.2/TraesCS2A03G0812000.4/TraesCS2A03G0812000.3/TraesCS2B03G0897500.3/TraesCS2B03G0897500.2/TraesCS2B03G0897500.4/TraesCS2B03G0897500.1/TraesCS2D03G0752600.3/TraesCS2D03G0752600.2/TraesCS2D03G0752600.1/TraesCS4B03G0433900.1/TraesCS4B03G0433900.2/TraesCS4D03G0324100.1/TraesCS5B03G0506000.1/TraesCS7D03G1284700.1/TraesCS7B03G1296500.1,19,Down,"RNA splicing, via transesterification reactions",biological_process,BP,SN15_vs_Tween
GO:0003725,GO:0003725,27/6228,59/100553,0.4576271186440678,7.388532379739394,12.61285175505536,1.5609108138812966e-17,1.3099643830342266e-15,9.40338174516344e-16,TraesCS3B03G0868800.1/TraesCS3B03G0868800.3/TraesCS3B03G0868800.6/TraesCS3B03G0868800.5/TraesCS3B03G0868800.2/TraesCS3B03G0868800.4/TraesCS3B03G0869100.3/TraesCS3B03G0869100.7/TraesCS3B03G0869100.5/TraesCS3B03G0869100.4/TraesCS3B03G0869100.9/TraesCS3B03G0869100.6/TraesCS3B03G0869100.1/TraesCS3B03G0869100.8/TraesCS3B03G0869100.2/TraesCS3D03G0699900.5/TraesCS3D03G0699900.7/TraesCS3D03G0699900.1/TraesCS3D03G0699900.6/TraesCS3D03G0699900.4/TraesCS3D03G0699900.8/TraesCS3D03G0699900.2/TraesCS3D03G0699900.3/TraesCS7A03G0602300.3/TraesCS7A03G0602300.1/TraesCS7A03G0602300.2/TraesCS7D03G0590000.1,27,Down,double-stranded RNA binding,molecular_function,MF,SN15_vs_Tween
GO:0016987,GO:0016987,16/6228,19/100553,0.8421052631578947,13.596051786499002,14.109480003788233,3.7297623049060946e-17,2.712780449768366e-15,1.9473285297193926e-15,TraesCS1A03G1038500.1/TraesCS1B03G1248500.1/TraesCS1D03G1013100.1/TraesCS4A03G0195900.1/TraesCS4A03G0358500.1/TraesCS4A03G0789000.3/TraesCS4A03G0789000.2/TraesCS4A03G0789000.1/TraesCS4D03G0514100.1/TraesCS5B03G1365700.3/TraesCS5B03G1365700.1/TraesCS5B03G1365700.2/TraesCS5D03G1201000.1/TraesCS7A03G0731800.2/TraesCS7A03G0731800.1/TraesCS7B03G0519800.1,16,Down,sigma factor activity,molecular_function,MF,SN15_vs_Tween
GO:2000142,GO:2000142,16/6228,19/100553,0.8421052631578947,13.596051786499002,14.109480003788233,3.7297623049060946e-17,2.712780449768366e-15,1.9473285297193926e-15,TraesCS1A03G1038500.1/TraesCS1B03G1248500.1/TraesCS1D03G1013100.1/TraesCS4A03G0195900.1/TraesCS4A03G0358500.1/TraesCS4A03G0789000.3/TraesCS4A03G0789000.2/TraesCS4A03G0789000.1/TraesCS4D03G0514100.1/TraesCS5B03G1365700.3/TraesCS5B03G1365700.1/TraesCS5B03G1365700.2/TraesCS5D03G1201000.1/TraesCS7A03G0731800.2/TraesCS7A03G0731800.1/TraesCS7B03G0519800.1,16,Down,regulation of DNA-templated transcription initiation,biological_process,BP,SN15_vs_Tween
